7.60006700e+03	1.60000000e-01	1.29505634e+00	1.70362335e-01	-1.87712115e-01	9.62977065e-02	1.24531538e-01
7.61064100e+03	1.60000000e-01	1.42897320e+00	1.73481474e-01	-1.87722356e-01	8.66505522e-02	1.23768281e-01
7.62455600e+03	1.60000000e-01	1.50044429e+00	1.61723212e-01	-1.87717076e-01	8.32936054e-02	1.24977451e-01
7.63720000e+03	1.60000000e-01	1.55688394e+00	1.62938279e-01	-1.87677870e-01	8.10297814e-02	1.26134796e-01
7.64969900e+03	1.60000000e-01	1.60219775e+00	1.60085568e-01	-1.87678077e-01	8.00096483e-02	1.28163197e-01
7.66219900e+03	1.60000000e-01	1.63036335e+00	1.60201608e-01	-1.87729303e-01	7.94831434e-02	1.29614399e-01
7.68733100e+03	1.60000000e-01	1.66053651e+00	1.66402415e-01	-1.87682242e-01	7.89834397e-02	1.31149943e-01
7.70001000e+03	1.60000000e-01	1.67351751e+00	1.69353686e-01	-1.87707202e-01	7.91684243e-02	1.32482452e-01
7.70038800e+03	1.60000000e-01	1.67955829e+00	1.61192152e-01	-1.87714535e-01	7.85575447e-02	1.31949345e-01
7.70071900e+03	1.60000000e-01	1.69069824e+00	1.72779390e-01	-1.87644042e-01	7.84844606e-02	1.32692136e-01
7.70107100e+03	1.60000000e-01	1.69608682e+00	1.72257933e-01	-1.87729356e-01	7.82051684e-02	1.32642375e-01
7.70143400e+03	1.60000000e-01	1.70095095e+00	1.59494234e-01	-1.87704002e-01	7.82308399e-02	1.33063154e-01
7.70179800e+03	1.60000000e-01	1.69754466e+00	1.70850773e-01	-1.87712821e-01	7.79723099e-02	1.32361149e-01
7.70215500e+03	1.60000000e-01	1.70085466e+00	1.72158121e-01	-1.87688189e-01	7.79460917e-02	1.32574035e-01
7.70251500e+03	1.60000000e-01	1.69781839e+00	1.65709695e-01	-1.87699261e-01	7.77621619e-02	1.32021065e-01
7.70287900e+03	1.60000000e-01	1.69657386e+00	1.72622067e-01	-1.87695626e-01	7.75241510e-02	1.31517427e-01
7.70324200e+03	1.60000000e-01	1.69875205e+00	1.74252714e-01	-1.87720250e-01	7.77126625e-02	1.32013840e-01
7.70360000e+03	1.60000000e-01	1.70956561e+00	1.70463091e-01	-1.87719949e-01	7.80461916e-02	1.33413539e-01
7.70396100e+03	1.60000000e-01	1.71367699e+00	1.71492841e-01	-1.87706706e-01	7.80658968e-02	1.33773696e-01
7.70432500e+03	1.60000000e-01	1.71507843e+00	1.62913959e-01	-1.87710794e-01	7.79822587e-02	1.33743588e-01
7.70468700e+03	1.60000000e-01	1.71819996e+00	1.57983622e-01	-1.87706708e-01	7.78955277e-02	1.33796662e-01
7.70502000e+03	1.60000000e-01	1.72475784e+00	1.74092160e-01	-1.87739946e-01	7.80673606e-02	1.34645382e-01
7.70538100e+03	1.60000000e-01	1.72493268e+00	1.74487256e-01	-1.87708109e-01	7.79170736e-02	1.34390806e-01
7.70574900e+03	1.60000000e-01	1.73022287e+00	1.66927588e-01	-1.87690357e-01	7.79834772e-02	1.34911979e-01
7.70611200e+03	1.60000000e-01	1.73922378e+00	1.65520997e-01	-1.87683376e-01	7.82905633e-02	1.36156184e-01
7.70647100e+03	1.60000000e-01	1.74656354e+00	1.70851013e-01	-1.87691646e-01	7.84269378e-02	1.36976569e-01
7.70683100e+03	1.60000000e-01	1.75379566e+00	1.70830368e-01	-1.87696509e-01	7.84189910e-02	1.37526952e-01
7.70719600e+03	1.60000000e-01	1.77113390e+00	1.65562056e-01	-1.87706612e-01	7.85469373e-02	1.39072716e-01
7.70755700e+03	1.60000000e-01	1.78596145e+00	1.74046888e-01	-1.87703239e-01	7.86254665e-02	1.40420997e-01
7.70791500e+03	1.60000000e-01	1.79106909e+00	1.67943570e-01	-1.87711530e-01	7.85220741e-02	1.40598755e-01
7.70828000e+03	1.60000000e-01	1.79210037e+00	1.70719713e-01	-1.87676197e-01	7.83948739e-02	1.40498028e-01
7.70864600e+03	1.60000000e-01	1.79666368e+00	1.73205477e-01	-1.87659643e-01	7.85611433e-02	1.41144170e-01
7.70898200e+03	1.60000000e-01	1.80335843e+00	1.61933258e-01	-1.87699763e-01	7.89815356e-02	1.42463204e-01
7.70929000e+03	1.60000000e-01	1.80432396e+00	1.70705381e-01	-1.87708550e-01	7.90429712e-02	1.42611267e-01
7.70959600e+03	1.60000000e-01	1.79697967e+00	1.69610540e-01	-1.87713192e-01	7.89283186e-02	1.41836745e-01
7.70990300e+03	1.60000000e-01	1.79187074e+00	1.71632409e-01	-1.87712595e-01	7.87940814e-02	1.41188441e-01
7.71021100e+03	1.60000000e-01	1.79065439e+00	1.70690878e-01	-1.87702523e-01	7.88849481e-02	1.41266763e-01
7.71051400e+03	1.60000000e-01	1.79521367e+00	1.60251739e-01	-1.87720949e-01	7.91368891e-02	1.42036242e-01
7.71082300e+03	1.60000000e-01	1.79404936e+00	1.74177079e-01	-1.87745304e-01	7.90536582e-02	1.41821771e-01
7.71110800e+03	1.60000000e-01	1.79429011e+00	1.58986147e-01	-1.87694518e-01	7.91168614e-02	1.41941957e-01
7.71141600e+03	1.60000000e-01	1.79062104e+00	1.68036927e-01	-1.87675787e-01	7.89851827e-02	1.41405083e-01
7.71172500e+03	1.60000000e-01	1.78509010e+00	1.56320287e-01	-1.87713210e-01	7.88864484e-02	1.40782288e-01
7.71202900e+03	1.60000000e-01	1.78290186e+00	1.62705271e-01	-1.87692042e-01	7.87939516e-02	1.40480028e-01
