7.60006700e+03	9.00000000e-01	1.58057270e+00	-1.83295169e-01	-1.33013185e-01	7.98041120e-02	1.25944523e-01	1.00000000e+00
7.61064100e+03	9.00000000e-01	1.68867644e+00	-1.98875503e-01	-1.32987578e-01	7.49099361e-02	1.26480466e-01	1.00000000e+00
7.62455600e+03	9.00000000e-01	1.72493869e+00	-1.93830252e-01	-1.33005775e-01	7.41088023e-02	1.27826642e-01	1.00000000e+00
7.63720000e+03	9.00000000e-01	1.74661499e+00	-1.97538164e-01	-1.32985626e-01	7.42381983e-02	1.29662653e-01	1.00000000e+00
7.64969900e+03	9.00000000e-01	2.23895898e+00	-1.90948462e-01	-1.33058033e-01	7.44880111e-02	1.66750824e-01	1.00000000e+00
7.66219900e+03	9.00000000e-01	1.76042725e+00	-2.00168704e-01	-1.33050517e-01	7.50686917e-02	1.32150727e-01	1.00000000e+00
7.67473300e+03	9.00000000e-01	1.76133556e+00	-2.00137311e-01	-1.33060735e-01	7.55749422e-02	1.33110569e-01	1.00000000e+00
7.68733100e+03	9.00000000e-01	1.75442734e+00	-1.98975498e-01	-1.33062761e-01	7.63337202e-02	1.33919841e-01	1.00000000e+00
7.70001000e+03	9.00000000e-01	1.76517579e+00	-1.72019592e-01	-1.32835273e-01	7.69067383e-02	1.35751762e-01	1.00000000e+00
7.70038800e+03	9.00000000e-01	1.71096257e+00	-1.92863475e-01	-1.32998267e-01	7.89233864e-02	1.35030093e-01	1.00000000e+00
7.70071900e+03	9.00000000e-01	1.73129271e+00	-1.89514892e-01	-1.33039121e-01	7.84245844e-02	1.35773916e-01	1.00000000e+00
7.70107100e+03	9.00000000e-01	1.73697531e+00	-1.96999563e-01	-1.33028266e-01	7.81017394e-02	1.35659397e-01	1.00000000e+00
7.70143400e+03	9.00000000e-01	1.74225003e+00	-1.84631639e-01	-1.33014721e-01	7.82332988e-02	1.36301240e-01	1.00000000e+00
7.70179800e+03	9.00000000e-01	1.74105711e+00	-1.83086135e-01	-1.33008505e-01	7.81051092e-02	1.35984513e-01	1.00000000e+00
7.70215500e+03	9.00000000e-01	1.73985021e+00	-1.79774845e-01	-1.32957699e-01	7.82627792e-02	1.36164606e-01	1.00000000e+00
7.70251500e+03	9.00000000e-01	1.73636567e+00	-1.78323036e-01	-1.33122869e-01	7.80514613e-02	1.35524805e-01	1.00000000e+00
7.70287900e+03	9.00000000e-01	1.73542431e+00	-1.86455888e-01	-1.33056469e-01	7.78995065e-02	1.35187715e-01	1.00000000e+00
7.70324200e+03	9.00000000e-01	1.73670436e+00	-1.92491279e-01	-1.33062242e-01	7.81227116e-02	1.35675028e-01	1.00000000e+00
7.70360000e+03	9.00000000e-01	1.73406825e+00	-1.94087090e-01	-1.33020146e-01	7.80938621e-02	1.35419051e-01	1.00000000e+00
7.70396100e+03	9.00000000e-01	1.73447874e+00	-1.96491486e-01	-1.33013576e-01	7.82238949e-02	1.35676719e-01	1.00000000e+00
7.70432500e+03	9.00000000e-01	1.74098491e+00	-1.82360846e-01	-1.33012985e-01	7.84636692e-02	1.36602829e-01	1.00000000e+00
7.70468700e+03	9.00000000e-01	1.74434197e+00	-1.95762515e-01	-1.33060069e-01	7.83826341e-02	1.36725124e-01	1.00000000e+00
7.70502000e+03	9.00000000e-01	1.74182507e+00	-1.95544552e-01	-1.33051918e-01	7.82618785e-02	1.36317495e-01	1.00000000e+00
7.70538100e+03	9.00000000e-01	1.73679165e+00	-1.94078381e-01	-1.33043923e-01	7.82276909e-02	1.35864142e-01	1.00000000e+00
7.70574900e+03	9.00000000e-01	1.73874290e+00	-1.92395246e-01	-1.33024210e-01	7.81962284e-02	1.35962284e-01	1.00000000e+00
7.70611200e+03	9.00000000e-01	1.75039660e+00	-1.68995953e-01	-1.33001831e-01	7.84954518e-02	1.37397323e-01	1.00000000e+00
7.70647100e+03	9.00000000e-01	1.75849666e+00	-1.89474960e-01	-1.33062685e-01	7.84933671e-02	1.38029258e-01	1.00000000e+00
7.70683100e+03	9.00000000e-01	1.77195957e+00	-1.79994891e-01	-1.33005184e-01	7.87673922e-02	1.39571330e-01	1.00000000e+00
7.70719600e+03	9.00000000e-01	1.78331215e+00	-1.89134225e-01	-1.33044834e-01	7.86797630e-02	1.40309163e-01	1.00000000e+00
7.70755700e+03	9.00000000e-01	1.79634953e+00	-1.75637634e-01	-1.33059292e-01	7.88096573e-02	1.41568556e-01	1.00000000e+00
7.70791500e+03	9.00000000e-01	1.80194583e+00	-1.79837735e-01	-1.32968154e-01	7.87158824e-02	1.41840785e-01	1.00000000e+00
7.70828000e+03	9.00000000e-01	1.80366870e+00	-1.80382010e-01	-1.33062901e-01	7.86932075e-02	1.41935147e-01	1.00000000e+00
7.70864600e+03	9.00000000e-01	1.81021892e+00	-1.94176330e-01	-1.33060838e-01	7.87964931e-02	1.42638035e-01	1.00000000e+00
7.70898200e+03	9.00000000e-01	1.80636647e+00	-1.88272138e-01	-1.33053164e-01	7.87612969e-02	1.42270792e-01	1.00000000e+00
7.70929000e+03	9.00000000e-01	1.80410253e+00	-1.90175539e-01	-1.33047747e-01	7.88370556e-02	1.42228941e-01	1.00000000e+00
7.70959600e+03	9.00000000e-01	1.80597757e+00	-1.88296365e-01	-1.33037045e-01	7.91562954e-02	1.42953392e-01	1.00000000e+00
7.70990300e+03	9.00000000e-01	1.80121159e+00	-1.72730040e-01	-1.33016608e-01	7.91483256e-02	1.42561786e-01	1.00000000e+00
