7.60006700e+03	1.20000000e+00	1.37707079e+00	-3.98277256e-01	-1.59259834e-01	1.00000000e+00
7.61064100e+03	1.20000000e+00	1.53481409e+00	-3.89845267e-01	-1.59172268e-01	1.00000000e+00
7.62455600e+03	1.20000000e+00	1.58047268e+00	-4.26231457e-01	-1.59291059e-01	1.00000000e+00
7.63720000e+03	1.20000000e+00	1.63163115e+00	-3.52470253e-01	-1.59211876e-01	1.00000000e+00
7.64969900e+03	1.20000000e+00	1.62451361e+00	-3.75516745e-01	-1.59243022e-01	1.00000000e+00
7.66219900e+03	1.20000000e+00	1.62707440e+00	-4.24685183e-01	-1.59231391e-01	1.00000000e+00
7.67473300e+03	1.20000000e+00	1.74287515e+00	-3.80542508e-01	-1.59192628e-01	1.00000000e+00
7.68733100e+03	1.20000000e+00	1.63756757e+00	-3.80510345e-01	-1.59210490e-01	1.00000000e+00
7.70001000e+03	1.20000000e+00	1.64203542e+00	-4.07521508e-01	-1.59179415e-01	1.00000000e+00
7.70038800e+03	1.20000000e+00	1.64527166e+00	-4.19958731e-01	-1.59213560e-01	1.00000000e+00
7.70071900e+03	1.20000000e+00	1.65009763e+00	-3.89353621e-01	-1.59191905e-01	1.00000000e+00
7.70107100e+03	1.20000000e+00	1.64973624e+00	-4.22918280e-01	-1.59219473e-01	1.00000000e+00
7.70143400e+03	1.20000000e+00	1.64505985e+00	-4.04097229e-01	-1.59196847e-01	1.00000000e+00
7.70179800e+03	1.20000000e+00	1.64999855e+00	-3.71908731e-01	-1.59244053e-01	1.00000000e+00
7.70215500e+03	1.20000000e+00	1.65016145e+00	-3.89187481e-01	-1.59214477e-01	1.00000000e+00
7.70251500e+03	1.20000000e+00	1.64730586e+00	-3.87029462e-01	-1.59175613e-01	1.00000000e+00
7.70287900e+03	1.20000000e+00	1.64643167e+00	-4.28862995e-01	-1.59148711e-01	1.00000000e+00
7.70324200e+03	1.20000000e+00	1.64627553e+00	-4.11168021e-01	-1.59174339e-01	1.00000000e+00
7.70360000e+03	1.20000000e+00	1.64477371e+00	-3.89307179e-01	-1.59196839e-01	1.00000000e+00
7.70396100e+03	1.20000000e+00	1.64848285e+00	-3.95984729e-01	-1.59147295e-01	1.00000000e+00
7.70432500e+03	1.20000000e+00	1.65216487e+00	-3.87965318e-01	-1.59221808e-01	1.00000000e+00
7.70468700e+03	1.20000000e+00	1.65210514e+00	-3.53114739e-01	-1.59247060e-01	1.00000000e+00
7.70502000e+03	1.20000000e+00	1.64984366e+00	-4.25054198e-01	-1.59215873e-01	1.00000000e+00
7.70538100e+03	1.20000000e+00	1.64842319e+00	-4.25453659e-01	-1.59214148e-01	1.00000000e+00
7.70574900e+03	1.20000000e+00	1.65134341e+00	-3.94782829e-01	-1.59200738e-01	1.00000000e+00
7.70611200e+03	1.20000000e+00	1.66422223e+00	-3.88436066e-01	-1.59280891e-01	1.00000000e+00
7.70647100e+03	1.20000000e+00	1.67376217e+00	-4.23528046e-01	-1.59114638e-01	1.00000000e+00
7.70683100e+03	1.20000000e+00	1.69021322e+00	-3.85830004e-01	-1.59044489e-01	1.00000000e+00
7.70719600e+03	1.20000000e+00	1.70231882e+00	-3.88200512e-01	-1.59275134e-01	1.00000000e+00
7.70755700e+03	1.20000000e+00	1.71222088e+00	-3.71879968e-01	-1.59226761e-01	1.00000000e+00
