7.60006700e+03	1.16000000e+00	1.37517573e+00	-4.31425766e-01	-1.33878669e-01	9.23882328e-02	1.26796913e-01
7.61064100e+03	1.16000000e+00	1.53424833e+00	-4.26086713e-01	-1.33794368e-01	8.25866566e-02	1.26553465e-01
7.62455600e+03	1.16000000e+00	1.58067923e+00	-4.60730104e-01	-1.34000642e-01	8.04252117e-02	1.27171508e-01
7.63720000e+03	1.16000000e+00	1.63102227e+00	-3.90269382e-01	-1.33843209e-01	7.99847244e-02	1.30447847e-01
7.64969900e+03	1.16000000e+00	1.62399511e+00	-4.15104463e-01	-1.33867566e-01	8.01801022e-02	1.30209715e-01
7.66219900e+03	1.16000000e+00	1.62597254e+00	-4.58598205e-01	-1.33822371e-01	8.00566921e-02	1.30130875e-01
7.67473300e+03	1.16000000e+00	1.74194322e+00	-4.11843818e-01	-1.33817082e-01	8.06038213e-02	1.40358228e-01
7.68733100e+03	1.16000000e+00	1.63658036e+00	-4.11778933e-01	-1.33814911e-01	8.10933264e-02	1.32722980e-01
7.70001000e+03	1.16000000e+00	1.64201968e+00	-4.39782379e-01	-1.33803733e-01	8.17128790e-02	1.34177618e-01
7.70038800e+03	1.16000000e+00	1.64579474e+00	-4.53278823e-01	-1.33861096e-01	8.13493732e-02	1.33841035e-01
7.70071900e+03	1.16000000e+00	1.65048314e+00	-4.23166361e-01	-1.33805574e-01	8.15164677e-02	1.34512165e-01
7.70107100e+03	1.16000000e+00	1.64927830e+00	-4.56643878e-01	-1.33861452e-01	8.15757853e-02	1.34536839e-01
7.70143400e+03	1.16000000e+00	1.64538951e+00	-4.36232403e-01	-1.33827933e-01	8.14432285e-02	1.33985544e-01
7.70179800e+03	1.16000000e+00	1.65036107e+00	-4.11994141e-01	-1.33845882e-01	8.16543701e-02	1.34758326e-01
7.70215500e+03	1.16000000e+00	1.65025985e+00	-4.20717152e-01	-1.33831225e-01	8.16484754e-02	1.34745421e-01
7.70251500e+03	1.16000000e+00	1.64783503e+00	-4.21386199e-01	-1.33785239e-01	8.14447963e-02	1.34186491e-01
7.70287900e+03	1.16000000e+00	1.64486548e+00	-4.64974155e-01	-1.33770414e-01	8.14510276e-02	1.34059071e-01
