7.60006700e+03	2.40000000e-01	1.37423666e+00	4.40391860e-01	1.81939572e-01	1.00000000e+00
7.61064100e+03	2.40000000e-01	1.53242299e+00	4.44875463e-01	1.82075402e-01	1.00000000e+00
7.62455600e+03	2.40000000e-01	1.58012588e+00	4.45116981e-01	1.82121039e-01	1.00000000e+00
7.63720000e+03	2.40000000e-01	1.62914714e+00	4.58092075e-01	1.82046740e-01	1.00000000e+00
7.64969900e+03	2.40000000e-01	1.62369750e+00	4.75708948e-01	1.82053913e-01	1.00000000e+00
7.66219900e+03	2.40000000e-01	1.62494760e+00	4.45517489e-01	1.81988074e-01	1.00000000e+00
7.67473300e+03	2.40000000e-01	1.73806723e+00	4.42899130e-01	1.82063759e-01	1.00000000e+00
7.68733100e+03	2.40000000e-01	1.63613993e+00	4.42952557e-01	1.82058007e-01	1.00000000e+00
7.70001000e+03	2.40000000e-01	1.64180447e+00	4.43201300e-01	1.82067536e-01	1.00000000e+00
7.70038800e+03	2.40000000e-01	1.64561408e+00	4.45161452e-01	1.82084984e-01	1.00000000e+00
7.70071900e+03	2.40000000e-01	1.64969098e+00	4.84742246e-01	1.82054971e-01	1.00000000e+00
7.70107100e+03	2.40000000e-01	1.64894981e+00	4.45285112e-01	1.82079239e-01	1.00000000e+00
7.70143400e+03	2.40000000e-01	1.64434012e+00	4.42630086e-01	1.82043795e-01	1.00000000e+00
7.70179800e+03	2.40000000e-01	1.65026800e+00	4.73632050e-01	1.82078443e-01	1.00000000e+00
7.70215500e+03	2.40000000e-01	1.65024170e+00	4.42119688e-01	1.82076659e-01	1.00000000e+00
7.70251500e+03	2.40000000e-01	1.64723766e+00	4.73301321e-01	1.82060029e-01	1.00000000e+00
7.70287900e+03	2.40000000e-01	1.64499309e+00	4.36719415e-01	1.82048069e-01	1.00000000e+00
7.70324200e+03	2.40000000e-01	1.64490358e+00	4.08972935e-01	1.82151366e-01	1.00000000e+00
7.70360000e+03	2.40000000e-01	1.64418389e+00	4.85327892e-01	1.82037930e-01	1.00000000e+00
7.70396100e+03	2.40000000e-01	1.64863100e+00	4.41322514e-01	1.82096437e-01	1.00000000e+00
7.70432500e+03	2.40000000e-01	1.65130663e+00	4.84461577e-01	1.82109606e-01	1.00000000e+00
7.70468700e+03	2.40000000e-01	1.65257450e+00	4.50840814e-01	1.82057198e-01	1.00000000e+00
7.70502000e+03	2.40000000e-01	1.64996587e+00	4.44191744e-01	1.82045702e-01	1.00000000e+00
7.70538100e+03	2.40000000e-01	1.64796002e+00	4.27041874e-01	1.82094276e-01	1.00000000e+00
7.70574900e+03	2.40000000e-01	1.65043025e+00	4.28333387e-01	1.82087191e-01	1.00000000e+00
7.70611200e+03	2.40000000e-01	1.66202258e+00	4.84686104e-01	1.82093230e-01	1.00000000e+00
7.70647100e+03	2.40000000e-01	1.67045510e+00	4.44295800e-01	1.82074972e-01	1.00000000e+00
7.70683100e+03	2.40000000e-01	1.68771205e+00	4.68545094e-01	1.82113959e-01	1.00000000e+00
7.70719600e+03	2.40000000e-01	1.69892466e+00	4.84434908e-01	1.82087750e-01	1.00000000e+00
7.70755700e+03	2.40000000e-01	1.70974281e+00	4.72887249e-01	1.82054119e-01	1.00000000e+00
7.70791500e+03	2.40000000e-01	1.71440313e+00	4.80429028e-01	1.82163926e-01	1.00000000e+00
7.70828000e+03	2.40000000e-01	1.71460576e+00	4.30740524e-01	1.82150955e-01	1.00000000e+00
7.70864600e+03	2.40000000e-01	1.71828565e+00	4.50238128e-01	1.82057797e-01	1.00000000e+00
7.70898200e+03	2.40000000e-01	1.71447622e+00	4.42837540e-01	1.82043327e-01	1.00000000e+00
7.70929000e+03	2.40000000e-01	1.71178004e+00	4.61798768e-01	1.82084804e-01	1.00000000e+00
7.70959600e+03	2.40000000e-01	1.71731604e+00	4.82058231e-01	1.82176510e-01	1.00000000e+00
