7.60006700e+03	1.92000000e-01	1.29346102e+00	2.58456417e-03	1.64274038e-01	9.64270903e-02	1.24540010e-01	-1.00884017e-03	1.95384445e-02	1.00000000e+00
7.61064100e+03	1.92000000e-01	1.42803096e+00	2.62059573e-03	1.66882905e-01	8.67016636e-02	1.23764473e-01	-7.04191889e-04	1.95384445e-02	1.00000000e+00
7.62455600e+03	1.92000000e-01	1.49993083e+00	2.72726822e-03	1.67622050e-01	8.33355759e-02	1.24973388e-01	-6.78675311e-03	1.95384445e-02	1.00000000e+00
7.63720000e+03	1.92000000e-01	1.55658623e+00	2.73104181e-03	1.67840764e-01	8.10547075e-02	1.26153476e-01	-6.80935991e-03	1.95384445e-02	1.00000000e+00
7.64969900e+03	1.92000000e-01	1.60182371e+00	2.73758892e-03	1.68556436e-01	8.00201378e-02	1.28169086e-01	-6.51237527e-03	1.95384445e-02	1.00000000e+00
7.66219900e+03	1.92000000e-01	1.63056013e+00	2.78217271e-03	1.70251698e-01	7.94825850e-02	1.29594842e-01	-7.66824676e-03	1.95384445e-02	1.00000000e+00
7.67473300e+03	1.92000000e-01	1.66030934e+00	2.79010302e-03	1.69668382e-01	7.89921535e-02	1.31146620e-01	-8.75870678e-03	1.95384445e-02	1.00000000e+00
7.68733100e+03	1.92000000e-01	1.67312397e+00	2.68053548e-03	1.70725779e-01	7.91733736e-02	1.32464149e-01	-6.94464527e-04	1.95384445e-02	1.00000000e+00
7.70001000e+03	1.92000000e-01	1.67963842e+00	2.79928476e-03	1.71754628e-01	7.85680125e-02	1.31964305e-01	-7.25963273e-03	1.95384445e-02	1.00000000e+00
7.70038800e+03	1.92000000e-01	1.69076643e+00	2.71836421e-03	1.73412687e-01	7.84944786e-02	1.32713971e-01	-4.26704227e-04	1.95384445e-02	1.00000000e+00
7.70071900e+03	1.92000000e-01	1.69644146e+00	2.70699675e-03	1.72265639e-01	7.82224426e-02	1.32698526e-01	-8.46802967e-04	1.95384445e-02	1.00000000e+00
7.70107100e+03	1.92000000e-01	1.70057326e+00	2.81685317e-03	1.72947760e-01	7.82292345e-02	1.33033395e-01	-7.19000078e-03	1.95384445e-02	1.00000000e+00
7.70143400e+03	1.92000000e-01	1.69760517e+00	2.70278181e-03	1.72774136e-01	7.79744305e-02	1.32368393e-01	-6.87603831e-05	1.95384445e-02	1.00000000e+00
7.70179800e+03	1.92000000e-01	1.70091925e+00	2.69021752e-03	1.72326274e-01	7.79472825e-02	1.32581041e-01	2.86863721e-04	1.95384445e-02	1.00000000e+00
7.70215500e+03	1.92000000e-01	1.69784023e+00	2.71899947e-03	1.69617300e-01	7.77705312e-02	1.32040861e-01	-4.26271574e-03	1.95384445e-02	1.00000000e+00
7.70251500e+03	1.92000000e-01	1.69626816e+00	2.70682301e-03	1.69149390e-01	7.75314753e-02	1.31513281e-01	-3.95194178e-03	1.95384445e-02	1.00000000e+00
7.70287900e+03	1.92000000e-01	1.69847198e+00	2.69621949e-03	1.67599592e-01	7.77180177e-02	1.32000657e-01	-4.82364418e-03	1.95384445e-02	1.00000000e+00
7.70324200e+03	1.92000000e-01	1.70918125e+00	2.67377621e-03	1.67512096e-01	7.80477259e-02	1.33396277e-01	-3.47589289e-03	1.95384445e-02	1.00000000e+00
7.70360000e+03	1.92000000e-01	1.71311062e+00	2.63869587e-03	1.69210413e-01	7.80732330e-02	1.33747009e-01	4.65812248e-04	1.95384445e-02	1.00000000e+00
7.70396100e+03	1.92000000e-01	1.71509223e+00	2.70772717e-03	1.68195449e-01	7.79873860e-02	1.33754645e-01	-4.96370316e-03	1.95384445e-02	1.00000000e+00
7.70432500e+03	1.92000000e-01	1.71786520e+00	2.70503003e-03	1.67762637e-01	7.78992986e-02	1.33819211e-01	-5.22403359e-03	1.95384445e-02	1.00000000e+00
7.70468700e+03	1.92000000e-01	1.72467231e+00	2.63375262e-03	1.68527885e-01	7.80665295e-02	1.34638017e-01	9.94050191e-05	1.95384445e-02	1.00000000e+00
7.70502000e+03	1.92000000e-01	1.72477959e+00	2.76892246e-03	1.68613061e-01	7.79238773e-02	1.34400516e-01	-8.45953078e-03	1.95384445e-02	1.00000000e+00
7.70538100e+03	1.92000000e-01	1.72992180e+00	2.81728102e-03	1.70524678e-01	7.79890463e-02	1.34914197e-01	-9.64044333e-03	1.95384445e-02	1.00000000e+00
7.70574900e+03	1.92000000e-01	1.73904676e+00	2.76841285e-03	1.70707380e-01	7.82956254e-02	1.36158796e-01	-6.33262148e-03	1.95384445e-02	1.00000000e+00
7.70611200e+03	1.92000000e-01	1.74625859e+00	2.67987643e-03	1.70147414e-01	7.84334223e-02	1.36964654e-01	-1.23068373e-03	1.95384445e-02	1.00000000e+00
7.70647100e+03	1.92000000e-01	1.75302642e+00	2.66867079e-03	1.71468600e-01	7.84293277e-02	1.37487565e-01	8.07102457e-04	1.95384445e-02	1.00000000e+00
7.70683100e+03	1.92000000e-01	1.77072187e+00	2.77311869e-03	1.71227603e-01	7.85561902e-02	1.39099827e-01	-6.11333658e-03	1.95384445e-02	1.00000000e+00
7.70719600e+03	1.92000000e-01	1.78547300e+00	2.69960191e-03	1.72155091e-01	7.86391766e-02	1.40407191e-01	-4.84450918e-04	1.95384445e-02	1.00000000e+00
7.70755700e+03	1.92000000e-01	1.79032304e+00	2.76708236e-03	1.71962062e-01	7.85198077e-02	1.40575084e-01	-4.99285449e-03	1.95384445e-02	1.00000000e+00
7.70791500e+03	1.92000000e-01	1.79198269e+00	2.75436913e-03	1.73113880e-01	7.83991768e-02	1.40489217e-01	-3.02802539e-03	1.95384445e-02	1.00000000e+00
7.70828000e+03	1.92000000e-01	1.79640541e+00	2.74740663e-03	1.74611210e-01	7.85793954e-02	1.41159533e-01	-1.08544446e-03	1.95384445e-02	1.00000000e+00
7.70864600e+03	1.92000000e-01	1.80334222e+00	2.90463233e-03	1.76410895e-01	7.89695681e-02	1.42408326e-01	-9.34034246e-03	1.95384445e-02	1.00000000e+00
7.70898200e+03	1.92000000e-01	1.80366380e+00	2.77961439e-03	1.75809167e-01	7.90305412e-02	1.42543778e-01	-1.94717344e-03	1.95384445e-02	1.00000000e+00
7.70929000e+03	1.92000000e-01	1.79707416e+00	2.78313770e-03	1.75941382e-01	7.89269483e-02	1.41836605e-01	-2.04027381e-03	1.95384445e-02	1.00000000e+00
7.70959600e+03	1.92000000e-01	1.79147038e+00	2.79347131e-03	1.75521803e-01	7.87949804e-02	1.41157701e-01	-3.12068709e-03	1.95384445e-02	1.00000000e+00
7.70990300e+03	1.92000000e-01	1.79101220e+00	2.83077724e-03	1.75866335e-01	7.88941923e-02	1.41299587e-01	-5.16186922e-03	1.95384445e-02	1.00000000e+00
7.71021100e+03	1.92000000e-01	1.79473366e+00	2.87419470e-03	1.77776116e-01	7.91272656e-02	1.42011533e-01	-6.02863506e-03	1.95384445e-02	1.00000000e+00
7.71051400e+03	1.92000000e-01	1.79356755e+00	2.84162727e-03	1.78869112e-01	7.90581759e-02	1.41795024e-01	-2.85295185e-03	1.95384445e-02	1.00000000e+00
7.71082300e+03	1.92000000e-01	1.79395696e+00	2.93309182e-03	1.79813736e-01	7.91248941e-02	1.41945705e-01	-7.75748553e-03	1.95384445e-02	1.00000000e+00
7.71110800e+03	1.92000000e-01	1.79019313e+00	2.90776005e-03	1.80053558e-01	7.89932633e-02	1.41412238e-01	-5.89769658e-03	1.95384445e-02	1.00000000e+00
7.71141600e+03	1.92000000e-01	1.78448545e+00	2.93231115e-03	1.81430151e-01	7.88833410e-02	1.40765199e-01	-6.09114755e-03	1.95384445e-02	1.00000000e+00
7.71172500e+03	1.92000000e-01	1.78283922e+00	2.78696054e-03	1.78805084e-01	7.87866383e-02	1.40463022e-01	5.78957342e-04	1.95384445e-02	1.00000000e+00
7.71202900e+03	1.92000000e-01	1.77926404e+00	2.84656057e-03	1.80203356e-01	7.85824404e-02	1.39818397e-01	-1.83419204e-03	1.95384445e-02	1.00000000e+00
7.71233300e+03	1.92000000e-01	1.76892961e+00	2.85616126e-03	1.81751045e-01	7.80730201e-02	1.38105007e-01	-9.00467899e-04	1.95384445e-02	1.00000000e+00
7.71264400e+03	1.92000000e-01	1.77589501e+00	2.95795507e-03	1.81378950e-01	7.82275038e-02	1.38922916e-01	-7.78227640e-03	1.95384445e-02	1.00000000e+00
7.71295300e+03	1.92000000e-01	1.77579180e+00	2.92462193e-03	1.82537990e-01	7.78510913e-02	1.38246540e-01	-4.49158287e-03	1.95384445e-02	1.00000000e+00
7.71323500e+03	1.92000000e-01	1.79102221e+00	2.99732382e-03	1.83645369e-01	7.80866778e-02	1.39854118e-01	-8.03348901e-03	1.95384445e-02	1.00000000e+00
7.71353800e+03	1.92000000e-01	1.81073495e+00	2.94064524e-03	1.82388303e-01	7.84863145e-02	1.42116825e-01	-5.66595999e-03	1.95384445e-02	1.00000000e+00
7.71385300e+03	1.92000000e-01	1.83707917e+00	2.82546460e-03	1.80692592e-01	7.91241157e-02	1.45356200e-01	4.13101261e-06	1.95384445e-02	1.00000000e+00
7.71416100e+03	1.92000000e-01	1.86461493e+00	2.85271841e-03	1.81294107e-01	7.96639704e-02	1.48541287e-01	-1.13723527e-03	1.95384445e-02	1.00000000e+00
7.71447000e+03	1.92000000e-01	1.88254692e+00	2.90002717e-03	1.79639219e-01	7.98270859e-02	1.50277349e-01	-5.81751883e-03	1.95384445e-02	1.00000000e+00
7.71477700e+03	1.92000000e-01	1.89654461e+00	2.88289267e-03	1.78030610e-01	7.96411887e-02	1.51042219e-01	-6.33037601e-03	1.95384445e-02	1.00000000e+00
7.71507700e+03	1.92000000e-01	1.90951506e+00	2.92203614e-03	1.78921642e-01	7.96375973e-02	1.52068097e-01	-7.94256978e-03	1.95384445e-02	1.00000000e+00
7.71538600e+03	1.92000000e-01	1.92894379e+00	2.78203142e-03	1.77651666e-01	7.98004870e-02	1.53929488e-01	-2.59242957e-04	1.95384445e-02	1.00000000e+00
7.71567000e+03	1.92000000e-01	1.95388943e+00	2.85925342e-03	1.76774962e-01	8.00671119e-02	1.56441506e-01	-6.07429396e-03	1.95384445e-02	1.00000000e+00
7.71597200e+03	1.92000000e-01	1.95697482e+00	2.81619286e-03	1.74883586e-01	8.01239929e-02	1.56799441e-01	-5.21194683e-03	1.95384445e-02	1.00000000e+00
7.71613700e+03	1.92000000e-01	1.96497004e+00	2.71084022e-03	1.73984808e-01	8.01255318e-02	1.57443253e-01	6.26575630e-04	1.95384445e-02	1.00000000e+00
7.71625500e+03	1.92000000e-01	1.97348135e+00	2.74879351e-03	1.72318458e-01	8.02432482e-02	1.58357363e-01	-3.46688644e-03	1.95384445e-02	1.00000000e+00
7.71636700e+03	1.92000000e-01	1.97563911e+00	2.71255834e-03	1.69221413e-01	8.01402479e-02	1.58326912e-01	-4.24669314e-03	1.95384445e-02	1.00000000e+00
7.71649900e+03	1.92000000e-01	1.98629136e+00	2.72102496e-03	1.68383439e-01	8.01476881e-02	1.59195287e-01	-5.62610735e-03	1.95384445e-02	1.00000000e+00
7.71662000e+03	1.92000000e-01	1.99394054e+00	2.80182850e-03	1.68952924e-01	8.00832211e-02	1.59679953e-01	-1.02240090e-02	1.95384445e-02	1.00000000e+00
