7.60006700e+03	3.60000000e-02	1.29509577e+00	7.97137175e-02	1.87617386e-01	9.63031754e-02	1.24539706e-01
7.61064100e+03	3.60000000e-02	1.42865995e+00	8.11370158e-02	1.87687693e-01	8.66578789e-02	1.23756059e-01
7.62455600e+03	3.60000000e-02	1.50070713e+00	7.82046827e-02	1.87633631e-01	8.33126346e-02	1.24984857e-01
7.63720000e+03	3.60000000e-02	1.55684188e+00	8.34842205e-02	1.87647659e-01	8.10255483e-02	1.26129696e-01
7.64969900e+03	3.60000000e-02	1.60205601e+00	8.37857844e-02	1.87657656e-01	8.00005941e-02	1.28155653e-01
7.66219900e+03	3.60000000e-02	1.63089327e+00	7.92939540e-02	1.87656831e-01	7.94870364e-02	1.29587113e-01
7.68733100e+03	3.60000000e-02	1.66042703e+00	8.05130827e-02	1.87642946e-01	7.89823070e-02	1.31151004e-01
7.70001000e+03	3.60000000e-02	1.67301513e+00	8.75157630e-02	1.87652609e-01	7.91685163e-02	1.32451531e-01
7.70038800e+03	3.60000000e-02	1.67962128e+00	8.12059428e-02	1.87633403e-01	7.85560156e-02	1.31943625e-01
7.70071900e+03	3.60000000e-02	1.69107945e+00	8.43994644e-02	1.87713207e-01	7.84977831e-02	1.32743909e-01
7.70107100e+03	3.60000000e-02	1.69672240e+00	8.29170950e-02	1.87621685e-01	7.82263195e-02	1.32726402e-01
7.70143400e+03	3.60000000e-02	1.70068895e+00	8.11421774e-02	1.87652468e-01	7.82378116e-02	1.33090514e-01
7.70179800e+03	3.60000000e-02	1.69785921e+00	8.61885829e-02	1.87649390e-01	7.79793222e-02	1.32395952e-01
7.70215500e+03	3.60000000e-02	1.70109674e+00	8.54687189e-02	1.87676029e-01	7.79449683e-02	1.32590953e-01
7.70251500e+03	3.60000000e-02	1.69779648e+00	8.60894531e-02	1.87660271e-01	7.77629154e-02	1.32022054e-01
7.70287900e+03	3.60000000e-02	1.69633917e+00	7.52292182e-02	1.87675727e-01	7.75244646e-02	1.31515533e-01
7.70324200e+03	3.60000000e-02	1.69875987e+00	7.21922253e-02	1.87640827e-01	7.77128011e-02	1.32014169e-01
7.70360000e+03	3.60000000e-02	1.70910116e+00	8.56160381e-02	1.87667157e-01	7.80457604e-02	1.33392924e-01
7.70396100e+03	3.60000000e-02	1.71308183e+00	8.17733555e-02	1.87658778e-01	7.80666915e-02	1.33738744e-01
7.70432500e+03	3.60000000e-02	1.71515165e+00	8.46533575e-02	1.87629111e-01	7.79820723e-02	1.33742953e-01
7.70468700e+03	3.60000000e-02	1.71771702e+00	8.48190679e-02	1.87657992e-01	7.79007926e-02	1.33828797e-01
7.70502000e+03	3.60000000e-02	1.72448279e+00	8.35959608e-02	1.87660044e-01	7.80599908e-02	1.34612381e-01
7.70538100e+03	3.60000000e-02	1.72484213e+00	6.85007434e-02	1.87626782e-01	7.79164653e-02	1.34391872e-01
7.70574900e+03	3.60000000e-02	1.73005531e+00	7.30587500e-02	1.87654492e-01	7.79816027e-02	1.34920711e-01
7.70611200e+03	3.60000000e-02	1.73900689e+00	8.40294323e-02	1.87672062e-01	7.82908005e-02	1.36157647e-01
7.70647100e+03	3.60000000e-02	1.74633573e+00	8.68079287e-02	1.87637893e-01	7.84289849e-02	1.36966124e-01
7.70683100e+03	3.60000000e-02	1.75312830e+00	8.30250314e-02	1.87629232e-01	7.84254425e-02	1.37491998e-01
7.70719600e+03	3.60000000e-02	1.77059753e+00	7.57311765e-02	1.87666301e-01	7.85453446e-02	1.39100041e-01
7.70755700e+03	3.60000000e-02	1.78533625e+00	8.50406404e-02	1.87645268e-01	7.86399634e-02	1.40397972e-01
7.70791500e+03	3.60000000e-02	1.79028413e+00	7.40348108e-02	1.87675870e-01	7.85218309e-02	1.40621371e-01
7.70828000e+03	3.60000000e-02	1.79216366e+00	7.54905238e-02	1.87679509e-01	7.83955567e-02	1.40500408e-01
7.70864600e+03	3.60000000e-02	1.79638126e+00	7.98346572e-02	1.87641964e-01	7.85696732e-02	1.41140942e-01
7.70898200e+03	3.60000000e-02	1.80362468e+00	7.51575951e-02	1.87664640e-01	7.89555597e-02	1.42395363e-01
7.70929000e+03	3.60000000e-02	1.80346822e+00	8.66030442e-02	1.87696838e-01	7.90342085e-02	1.42545153e-01
7.70959600e+03	3.60000000e-02	1.79719675e+00	7.64534194e-02	1.87674661e-01	7.89249478e-02	1.41835712e-01
7.70990300e+03	3.60000000e-02	1.79173358e+00	7.45979452e-02	1.87655203e-01	7.87959590e-02	1.41188582e-01
7.71021100e+03	3.60000000e-02	1.79099849e+00	7.24241150e-02	1.87645870e-01	7.88848789e-02	1.41263021e-01
7.71051400e+03	3.60000000e-02	1.79463517e+00	8.34635170e-02	1.87664504e-01	7.91358966e-02	1.42050201e-01
7.71082300e+03	3.60000000e-02	1.79347118e+00	7.42003510e-02	1.87615781e-01	7.90533758e-02	1.41781510e-01
7.71110800e+03	3.60000000e-02	1.79405254e+00	7.74388593e-02	1.87658083e-01	7.91317563e-02	1.41987486e-01
7.71141600e+03	3.60000000e-02	1.78998849e+00	7.20416859e-02	1.87647022e-01	7.89849914e-02	1.41421637e-01
7.71172500e+03	3.60000000e-02	1.78446694e+00	8.16550807e-02	1.87676333e-01	7.88712670e-02	1.40798914e-01
7.71202900e+03	3.60000000e-02	1.78279992e+00	9.00160057e-02	1.87686307e-01	7.87914001e-02	1.40471202e-01
7.71233300e+03	3.60000000e-02	1.77909065e+00	7.73548291e-02	1.87628022e-01	7.85738176e-02	1.39793437e-01
