7.60006700e+03	1.48000000e+00	1.37540947e+00	6.28830603e-01	2.49714398e-01	9.23840279e-02	1.26793585e-01
7.61064100e+03	1.48000000e+00	1.53280519e+00	5.94064805e-01	2.49838293e-01	8.25581941e-02	1.26570369e-01
7.62455600e+03	1.48000000e+00	1.58031551e+00	6.03119932e-01	2.49732956e-01	8.04043746e-02	1.27155290e-01
7.63720000e+03	1.48000000e+00	1.63162124e+00	6.37717004e-01	2.49819369e-01	7.99712529e-02	1.30472739e-01
7.64969900e+03	1.48000000e+00	1.62625437e+00	6.10056520e-01	2.49780022e-01	8.01694490e-02	1.30368416e-01
7.66219900e+03	1.48000000e+00	1.62472197e+00	6.07099360e-01	2.49702394e-01	8.00338165e-02	1.30142160e-01
7.67473300e+03	1.48000000e+00	1.73960766e+00	6.42336434e-01	2.49778678e-01	8.05920836e-02	1.40252015e-01
7.68733100e+03	1.48000000e+00	1.63647483e+00	6.42486293e-01	2.49823105e-01	8.10800070e-02	1.32697473e-01
7.70001000e+03	1.48000000e+00	1.64154165e+00	6.27169342e-01	2.49863977e-01	8.17141906e-02	1.34181125e-01
7.70038800e+03	1.48000000e+00	1.64478900e+00	6.14221613e-01	2.49750973e-01	8.13465939e-02	1.33863778e-01
7.70071900e+03	1.48000000e+00	1.64937461e+00	5.78367799e-01	2.49798062e-01	8.15157307e-02	1.34472650e-01
7.70107100e+03	1.48000000e+00	1.64925007e+00	6.09395129e-01	2.49880139e-01	8.15862069e-02	1.34554995e-01
7.70143400e+03	1.48000000e+00	1.64566440e+00	6.29484985e-01	2.49845681e-01	8.14431124e-02	1.33986081e-01
7.70179800e+03	1.48000000e+00	1.65037129e+00	6.14290494e-01	2.49787083e-01	8.16698400e-02	1.34784717e-01
7.70215500e+03	1.48000000e+00	1.64898705e+00	6.38514633e-01	2.49832167e-01	8.16357971e-02	1.34692457e-01
7.70251500e+03	1.48000000e+00	1.64636452e+00	5.89176955e-01	2.49795419e-01	8.14447430e-02	1.34183009e-01
7.70287900e+03	1.48000000e+00	1.64464582e+00	5.90477470e-01	2.49772363e-01	8.14566950e-02	1.34083541e-01
7.70324200e+03	1.48000000e+00	1.64528362e+00	5.86559766e-01	2.49756926e-01	8.16369554e-02	1.34360735e-01
7.70360000e+03	1.48000000e+00	1.64435414e+00	5.75046168e-01	2.49767975e-01	8.14707640e-02	1.33987522e-01
7.70396100e+03	1.48000000e+00	1.64775352e+00	6.33067978e-01	2.49797529e-01	8.16455961e-02	1.34536266e-01
7.70432500e+03	1.48000000e+00	1.65174507e+00	5.81662560e-01	2.49844390e-01	8.19199561e-02	1.35316450e-01
7.70468700e+03	1.48000000e+00	1.65084398e+00	6.41964187e-01	2.49751644e-01	8.19650098e-02	1.35322226e-01
7.70502000e+03	1.48000000e+00	1.64972241e+00	6.02638093e-01	2.49822961e-01	8.17952583e-02	1.35029041e-01
7.70538100e+03	1.48000000e+00	1.64717717e+00	5.86289804e-01	2.49794714e-01	8.17526141e-02	1.34875865e-01
7.70574900e+03	1.48000000e+00	1.65076178e+00	5.91208548e-01	2.49815029e-01	8.17488107e-02	1.34944945e-01
7.70611200e+03	1.48000000e+00	1.66236230e+00	5.78375269e-01	2.49744950e-01	8.19219656e-02	1.36201001e-01
7.70647100e+03	1.48000000e+00	1.67154001e+00	6.04727561e-01	2.49764721e-01	8.19180884e-02	1.37035976e-01
7.70683100e+03	1.48000000e+00	1.68698974e+00	5.89564422e-01	2.49805794e-01	8.22113998e-02	1.38811974e-01
