7.60006700e+03	1.72000000e+00	1.37526355e+00	-1.06548584e-03	-1.03588032e-01	9.22342628e-02	1.26743720e-01	-7.42871716e-02	1.00000000e+00
7.61064100e+03	1.72000000e+00	1.53464064e+00	-1.27401009e-03	-1.03498635e-01	8.26393182e-02	1.26563388e-01	-6.84633580e-02	1.00000000e+00
7.62455600e+03	1.72000000e+00	1.58121828e+00	-1.16797748e-03	-1.03545088e-01	8.04223905e-02	1.27138716e-01	-7.14257073e-02	1.00000000e+00
7.63720000e+03	1.72000000e+00	1.62969903e+00	-1.44337441e-03	-1.03542291e-01	7.99781290e-02	1.30514301e-01	-6.38494951e-02	1.00000000e+00
7.64969900e+03	1.72000000e+00	1.62323159e+00	-1.68598469e-03	-1.03492548e-01	8.01573597e-02	1.30303400e-01	-5.71279691e-02	1.00000000e+00
7.66219900e+03	1.72000000e+00	1.62505402e+00	-1.15206178e-03	-1.03444086e-01	8.00684027e-02	1.30210846e-01	-7.17623871e-02	1.00000000e+00
7.67473300e+03	1.72000000e+00	1.74320718e+00	-1.12616017e-03	-1.03335606e-01	8.05782836e-02	1.40081725e-01	-7.23662014e-02	1.00000000e+00
7.68733100e+03	1.72000000e+00	1.63608786e+00	-1.12868944e-03	-1.03508931e-01	8.10497359e-02	1.32719610e-01	-7.24699718e-02	1.00000000e+00
7.70001000e+03	1.72000000e+00	1.64261877e+00	-1.08536729e-03	-1.03489484e-01	8.17033012e-02	1.34118383e-01	-7.36418832e-02	1.00000000e+00
7.70038800e+03	1.72000000e+00	1.64504709e+00	-1.12068091e-03	-1.03494502e-01	8.13419572e-02	1.33868497e-01	-7.26757774e-02	1.00000000e+00
7.70071900e+03	1.72000000e+00	1.65028987e+00	-1.74977008e-03	-1.03529516e-01	8.15373428e-02	1.34491967e-01	-5.54108392e-02	1.00000000e+00
7.70107100e+03	1.72000000e+00	1.64970628e+00	-1.14329087e-03	-1.03589784e-01	8.15871485e-02	1.34519425e-01	-7.21492853e-02	1.00000000e+00
7.70143400e+03	1.72000000e+00	1.64531698e+00	-1.08499214e-03	-1.03692133e-01	8.14136909e-02	1.33921884e-01	-7.38548488e-02	1.00000000e+00
7.70179800e+03	1.72000000e+00	1.65049297e+00	-1.66341456e-03	-1.03612785e-01	8.16389734e-02	1.34758612e-01	-5.78688852e-02	1.00000000e+00
7.70215500e+03	1.72000000e+00	1.65037732e+00	-1.10067141e-03	-1.03638237e-01	8.16129399e-02	1.34687511e-01	-7.33697727e-02	1.00000000e+00
7.70251500e+03	1.72000000e+00	1.64803397e+00	-1.49817894e-03	-1.03553024e-01	8.14645944e-02	1.34181160e-01	-6.23531032e-02	1.00000000e+00
7.70287900e+03	1.72000000e+00	1.64580516e+00	-1.26585741e-03	-1.03692866e-01	8.15244276e-02	1.34109275e-01	-6.88817877e-02	1.00000000e+00
7.70324200e+03	1.72000000e+00	1.64614007e+00	-1.34415298e-03	-1.03874558e-01	8.16442284e-02	1.34303063e-01	-6.69103509e-02	1.00000000e+00
