7.60006700e+03	1.20000000e-01	1.37873244e+00	3.65099905e-01	1.06284983e-01	9.23615179e-02	1.26795648e-01
7.61064100e+03	1.20000000e-01	1.53300709e+00	3.38067341e-01	1.06381265e-01	8.25762336e-02	1.26589419e-01
7.62455600e+03	1.20000000e-01	1.58133371e+00	3.65269969e-01	1.06210780e-01	8.04602595e-02	1.27196538e-01
7.63720000e+03	1.20000000e-01	1.63091461e+00	3.93841207e-01	1.06354204e-01	7.99987729e-02	1.30463558e-01
7.64969900e+03	1.20000000e-01	1.62290855e+00	4.05262104e-01	1.06364355e-01	8.02590203e-02	1.30252486e-01
7.66219900e+03	1.20000000e-01	1.62640321e+00	3.64919152e-01	1.06285891e-01	8.00651997e-02	1.30127812e-01
7.67473300e+03	1.20000000e-01	1.73874366e+00	3.70978723e-01	1.06325923e-01	8.05922287e-02	1.40220806e-01
7.68733100e+03	1.20000000e-01	1.63685715e+00	3.71070276e-01	1.06361047e-01	8.10906827e-02	1.32729114e-01
7.70001000e+03	1.20000000e-01	1.64186608e+00	3.64503510e-01	1.06368155e-01	8.17144833e-02	1.34180662e-01
7.70038800e+03	1.20000000e-01	1.64480674e+00	3.64305394e-01	1.06339820e-01	8.13512439e-02	1.33870886e-01
7.70071900e+03	1.20000000e-01	1.64907249e+00	3.88635994e-01	1.06344621e-01	8.15202223e-02	1.34469585e-01
7.70107100e+03	1.20000000e-01	1.64906661e+00	3.64445000e-01	1.06286262e-01	8.15750261e-02	1.34543012e-01
7.70143400e+03	1.20000000e-01	1.64510255e+00	3.64750357e-01	1.06321061e-01	8.14431193e-02	1.33984592e-01
7.70179800e+03	1.20000000e-01	1.64997248e+00	4.04531232e-01	1.06406218e-01	8.16535896e-02	1.34725876e-01
7.70215500e+03	1.20000000e-01	1.64955079e+00	3.68067539e-01	1.06402705e-01	8.16547070e-02	1.34737755e-01
7.70251500e+03	1.20000000e-01	1.64692246e+00	3.68424755e-01	1.06329692e-01	8.14443317e-02	1.34183618e-01
7.70287900e+03	1.20000000e-01	1.64563626e+00	3.66642212e-01	1.06379853e-01	8.14790674e-02	1.34051089e-01
7.70324200e+03	1.20000000e-01	1.64583704e+00	3.42112973e-01	1.06401781e-01	8.16327029e-02	1.34309337e-01
7.70360000e+03	1.20000000e-01	1.64403647e+00	3.92850345e-01	1.06310769e-01	8.14621528e-02	1.33959363e-01
7.70396100e+03	1.20000000e-01	1.64776684e+00	3.65545454e-01	1.06427940e-01	8.16522469e-02	1.34547406e-01
7.70432500e+03	1.20000000e-01	1.65206457e+00	4.02240014e-01	1.06302840e-01	8.19443991e-02	1.35377481e-01
7.70468700e+03	1.20000000e-01	1.65158736e+00	3.85978382e-01	1.06342222e-01	8.19209599e-02	1.35302385e-01
