7.60006700e+03	1.16000000e+00	1.37832268e+00	-4.31425766e-01	-1.33878669e-01	9.23882328e-02	1.26796913e-01	1.00000000e+00
7.61064100e+03	1.16000000e+00	1.53239031e+00	-4.26086713e-01	-1.33794368e-01	8.25866566e-02	1.26553465e-01	1.00000000e+00
7.62455600e+03	1.16000000e+00	1.58157176e+00	-4.60730104e-01	-1.34000642e-01	8.04252117e-02	1.27171508e-01	1.00000000e+00
7.63720000e+03	1.16000000e+00	1.63063573e+00	-3.90269382e-01	-1.33843209e-01	7.99847244e-02	1.30447847e-01	1.00000000e+00
7.64969900e+03	1.16000000e+00	1.62487808e+00	-4.15104463e-01	-1.33867566e-01	8.01801022e-02	1.30209715e-01	1.00000000e+00
7.66219900e+03	1.16000000e+00	1.62535930e+00	-4.58598205e-01	-1.33822371e-01	8.00566921e-02	1.30130875e-01	1.00000000e+00
7.67473300e+03	1.16000000e+00	1.73972074e+00	-4.11843818e-01	-1.33817082e-01	8.06038213e-02	1.40358228e-01	1.00000000e+00
7.68733100e+03	1.16000000e+00	1.63705111e+00	-4.11778933e-01	-1.33814911e-01	8.10933264e-02	1.32722980e-01	1.00000000e+00
7.70001000e+03	1.16000000e+00	1.64216207e+00	-4.39782379e-01	-1.33803733e-01	8.17128790e-02	1.34177618e-01	1.00000000e+00
7.70038800e+03	1.16000000e+00	1.64501546e+00	-4.53278823e-01	-1.33861096e-01	8.13493732e-02	1.33841035e-01	1.00000000e+00
7.70071900e+03	1.16000000e+00	1.64927010e+00	-4.23166361e-01	-1.33805574e-01	8.15164677e-02	1.34512165e-01	1.00000000e+00
7.70107100e+03	1.16000000e+00	1.64921932e+00	-4.56643878e-01	-1.33861452e-01	8.15757853e-02	1.34536839e-01	1.00000000e+00
7.70143400e+03	1.16000000e+00	1.64489191e+00	-4.36232403e-01	-1.33827933e-01	8.14432285e-02	1.33985544e-01	1.00000000e+00
7.70179800e+03	1.16000000e+00	1.65080764e+00	-4.11994141e-01	-1.33845882e-01	8.16543701e-02	1.34758326e-01	1.00000000e+00
7.70215500e+03	1.16000000e+00	1.65045279e+00	-4.20717152e-01	-1.33831225e-01	8.16484754e-02	1.34745421e-01	1.00000000e+00
7.70251500e+03	1.16000000e+00	1.64731667e+00	-4.21386199e-01	-1.33785239e-01	8.14447963e-02	1.34186491e-01	1.00000000e+00
7.70287900e+03	1.16000000e+00	1.64597231e+00	-4.64974155e-01	-1.33770414e-01	8.14510276e-02	1.34059071e-01	1.00000000e+00
7.70324200e+03	1.16000000e+00	1.64611654e+00	-4.48946367e-01	-1.33811182e-01	8.16266364e-02	1.34364927e-01	1.00000000e+00
7.70360000e+03	1.16000000e+00	1.64430195e+00	-4.23315584e-01	-1.33824281e-01	8.14444188e-02	1.33996799e-01	1.00000000e+00
7.70396100e+03	1.16000000e+00	1.64878444e+00	-4.27829419e-01	-1.33748338e-01	8.16544239e-02	1.34538635e-01	1.00000000e+00
7.70432500e+03	1.16000000e+00	1.65241390e+00	-4.23510641e-01	-1.33811543e-01	8.19382952e-02	1.35351815e-01	1.00000000e+00
7.70468700e+03	1.16000000e+00	1.65175996e+00	-3.87432683e-01	-1.33880943e-01	8.19120901e-02	1.35318142e-01	1.00000000e+00
7.70502000e+03	1.16000000e+00	1.65103422e+00	-4.59293845e-01	-1.33811282e-01	8.17867964e-02	1.35009939e-01	1.00000000e+00
7.70538100e+03	1.16000000e+00	1.64904501e+00	-4.62465482e-01	-1.33857953e-01	8.16964501e-02	1.34718018e-01	1.00000000e+00
7.70574900e+03	1.16000000e+00	1.65030316e+00	-4.31556005e-01	-1.33820198e-01	8.17025843e-02	1.34842719e-01	1.00000000e+00
7.70611200e+03	1.16000000e+00	1.66371035e+00	-4.23633151e-01	-1.33849023e-01	8.19183786e-02	1.36222454e-01	1.00000000e+00
7.70647100e+03	1.16000000e+00	1.67339381e+00	-4.57685527e-01	-1.33741039e-01	8.19198545e-02	1.37043247e-01	1.00000000e+00
