7.60006700e+03	4.80000000e-01	1.37504228e+00	6.03500309e-01	2.49831222e-01	1.00000000e+00
7.61064100e+03	4.80000000e-01	1.53166751e+00	6.56165349e-01	2.49729245e-01	1.00000000e+00
7.62455600e+03	4.80000000e-01	1.58037312e+00	5.86063218e-01	2.49801782e-01	1.00000000e+00
7.63720000e+03	4.80000000e-01	1.62981799e+00	6.01687869e-01	2.49779643e-01	1.00000000e+00
7.64969900e+03	4.80000000e-01	1.62292596e+00	6.03118759e-01	2.49713259e-01	1.00000000e+00
7.66219900e+03	4.80000000e-01	1.62368910e+00	5.88576502e-01	2.49834489e-01	1.00000000e+00
7.67473300e+03	4.80000000e-01	1.73802656e+00	6.07793623e-01	2.49721426e-01	1.00000000e+00
7.68733100e+03	4.80000000e-01	1.63613575e+00	6.07842060e-01	2.49732689e-01	1.00000000e+00
7.70001000e+03	4.80000000e-01	1.64233062e+00	6.03134211e-01	2.49832808e-01	1.00000000e+00
7.70038800e+03	4.80000000e-01	1.64502967e+00	5.93862350e-01	2.49750094e-01	1.00000000e+00
7.70071900e+03	4.80000000e-01	1.64957984e+00	6.28946041e-01	2.49758189e-01	1.00000000e+00
7.70107100e+03	4.80000000e-01	1.64859498e+00	5.89756496e-01	2.49658035e-01	1.00000000e+00
7.70143400e+03	4.80000000e-01	1.64459077e+00	6.04260592e-01	2.49830297e-01	1.00000000e+00
7.70179800e+03	4.80000000e-01	1.64946999e+00	6.02333508e-01	2.49725545e-01	1.00000000e+00
7.70215500e+03	4.80000000e-01	1.64979301e+00	6.07389985e-01	2.49752340e-01	1.00000000e+00
7.70251500e+03	4.80000000e-01	1.64756350e+00	6.44886726e-01	2.49854282e-01	1.00000000e+00
7.70287900e+03	4.80000000e-01	1.64442588e+00	5.93928671e-01	2.49727956e-01	1.00000000e+00
7.70324200e+03	4.80000000e-01	1.64529549e+00	6.39033616e-01	2.49764676e-01	1.00000000e+00
7.70360000e+03	4.80000000e-01	1.64436853e+00	6.22821814e-01	2.49798202e-01	1.00000000e+00
7.70396100e+03	4.80000000e-01	1.64817041e+00	6.05140905e-01	2.49733477e-01	1.00000000e+00
7.70432500e+03	4.80000000e-01	1.65189569e+00	6.10289853e-01	2.49776610e-01	1.00000000e+00
7.70468700e+03	4.80000000e-01	1.65193387e+00	6.02066224e-01	2.49810389e-01	1.00000000e+00
7.70502000e+03	4.80000000e-01	1.64961051e+00	5.85026163e-01	2.49754516e-01	1.00000000e+00
7.70538100e+03	4.80000000e-01	1.64818429e+00	6.04954601e-01	2.49796233e-01	1.00000000e+00
7.70574900e+03	4.80000000e-01	1.65005716e+00	6.54486171e-01	2.49683616e-01	1.00000000e+00
7.70611200e+03	4.80000000e-01	1.66185843e+00	6.11578386e-01	2.49759642e-01	1.00000000e+00
7.70647100e+03	4.80000000e-01	1.67136793e+00	5.86192873e-01	2.49792023e-01	1.00000000e+00
7.70683100e+03	4.80000000e-01	1.68668333e+00	6.46129339e-01	2.49816028e-01	1.00000000e+00
7.70719600e+03	4.80000000e-01	1.69896790e+00	6.10827052e-01	2.49782298e-01	1.00000000e+00
7.70755700e+03	4.80000000e-01	1.70925980e+00	6.00909834e-01	2.49792262e-01	1.00000000e+00
7.70791500e+03	4.80000000e-01	1.71331353e+00	6.32323831e-01	2.49736572e-01	1.00000000e+00
7.70828000e+03	4.80000000e-01	1.71496224e+00	5.99355632e-01	2.49790771e-01	1.00000000e+00
7.70864600e+03	4.80000000e-01	1.71835365e+00	6.01050459e-01	2.49748104e-01	1.00000000e+00
7.70898200e+03	4.80000000e-01	1.71415630e+00	5.92800695e-01	2.49805973e-01	1.00000000e+00
7.70929000e+03	4.80000000e-01	1.71228488e+00	6.49011880e-01	2.49847321e-01	1.00000000e+00
